visitor_zip,visitorzip_lat,visitorzip_lon,qpartysize25,qpartysize50,qpartysize75,qleadt25,qleadt50,qleadt75,qdur25,qdur50,qdur75,qdist25,qdist50,qdist75,res_count,sum_dur,sum_persnight
48748,44.300968,-83.683208,1,3,5,1,10,89,2,3,4,15.66,15.66,15.66,98,362,1664
48749,44.065861,-83.85687,3,7,10,3,81.5,162,3,5.5,8,45.07,45.07,45.07,34,187,1386
48750,44.434812,-83.506006,1,3,6,0,6,49,1,2,4,9.39,9.39,9.39,730,2272,10509
48754,43.716358,-83.23759,1.75,2,3.25,2.25,7,19,1.8,3,4.2,584.77,763.91,2194.75,5,15,37
48755,43.839905,-83.302756,2,3,4,0,5.5,42.5,1.5,2,2.5,70.97,782.84,1078.18,48,117,381
48756,44.248416,-83.994266,2,2,4,0,8.5,118.5,1.5,3,5,36.1,176.64,1127.52,60,224,964
48757,43.486465,-83.680195,2,5,10,32.25,107,137.5,2,3,4.2,105.52,105.52,917.76,37,144,753
48759,43.739807,-83.392435,1.25,2,3.5,0,6,25.2,1,2,4,169.68,747.23,1367.45,17,41,111
48760,43.295197,-83.260162,5,8,8,11.75,97,119.5,2,2,3.8,340.28,442.92,442.92,11,33,276
48761,44.560964,-83.886812,2,3,10,2.25,21,97,2,3,4.8,25.15,25.15,25.15,67,248,1934
48762,44.795682,-83.482074,2,2,2,0,16.5,97,1,2.5,5,874.86,1240.52,2038.2,26,107,353
48763,44.225398,-83.619756,2,3,6,2,11,74.5,2,3,4,23.32,23.32,23.32,244,857,4137
48764,44.2697,-83.5148,3,3,3,6,6,6,2,2,2,20.35,20.35,20.35,1,2,6
48765,44.155092,-83.698218,1,2,3,0,4,41,2,3,5,31.69,1023.65,1330.56,30,105,244
48766,44.112006,-83.866851,2,4,6,2.5,9,34.5,2,3,3,30.32,40.82,40.82,28,78,358
48767,43.649656,-83.454048,2,2.5,5,0,2.5,23.5,1,1,3,554.83,832.61,1874.7,16,33,108
48768,43.367734,-83.560668,2,3,5,0,25,147,2,3,5,118.72,210.43,1262.2,178,686,2833
48770,44.237413,-83.797412,2,6,8,1,32,145.5,2,3,4,25.98,25.98,25.98,68,217,1474
48801,43.379082,-84.657084,2,2,4,3,22,63,1,2,3.8,333.62,1145.13,2290.97,103,303,1030
48804,43.5975,-84.7678,2,2,2,79,156.5,170,4,4,4,145.48,145.48,145.48,6,22,46
48805,42.7223,-84.4276,2,2,2,9,9,9,2,2,2,259.72,259.72,259.72,1,2,4
48806,43.186749,-84.489274,1,2,2.5,0,0,1.5,2,3,6.5,641.53,1135.76,1222.55,68,291,719
48807,43.159387,-84.414512,3,4.5,6,6,50.5,95,1,2.5,4,220.2,395.04,569.87,2,5,27
48808,42.826934,-84.443784,2,2,6,9.5,48,143.8,1,2,3,249.12,541.9,959.17,81,221,990
48809,43.049994,-85.223428,2,2.5,5,7,39,178,2,3,6,198.24,198.24,836.12,105,400,1523
48811,43.187693,-84.856918,2,3,5.5,0,9.5,33,1.2,2,4,255.41,841.16,1261.22,20,51,182
48812,43.4062,-84.9751,2,2,2,0.5,9,31,1,1,2.8,806.71,1740.35,2594.56,7,12,23
48813,42.56686,-84.818996,2,3,5,0,25.5,99,1,3,5,380.1,730.02,1356.27,336,1236,5144
48815,42.847539,-85.252432,3,5,8,4,31.5,181.5,2,3,4,170.28,218.63,1565.34,28,76,393
48816,42.7594,-83.9487,1,3,4,0,0,34,2,2,2,188.03,278.61,801.91,10,19,56
48817,43.020841,-84.036645,2,4,5,4,23,104.8,2,3,5.5,160.63,337.76,1163.57,57,234,851
48818,43.274587,-84.899912,2,4,7,5,8,139.8,2.8,4,7,148.46,164.79,425.25,9,40,218
48819,42.548845,-84.274721,2,2,3,0,5,23,1,2,3,282.69,620.56,1344.58,62,184,517
48820,42.85674,-84.591418,2,3,5,8,91,159,2,3,4,240.04,240.04,1768.66,277,881,3149
48821,42.639923,-84.651034,2,3,6,16,80.5,158.5,2,3,4,218.47,372.67,1762.73,68,252,1405
48822,42.837247,-84.759133,2,2,3,8,39.5,121,2,3,4,196.22,235.34,743.49,62,215,580
48823,42.763243,-84.438612,2,3,5,5,21,91,1,2,3,255.36,446.33,2086.84,934,2165,10953
48824,42.723418,-84.477917,6,6.5,12,13,20,145.5,1,1,2,285.6,768.32,779.63,23,27,234
48825,42.727942,-84.47993,2,2.5,4,6.5,18.5,32.5,1,2.5,3.5,864.68,1651.43,2617.91,12,30,92
48826,42.7369,-84.4838,2,2,3,0,4,9,1,2,3,653.59,720.76,2412.89,10,19,40
48827,42.509374,-84.669003,2,3,6,2,37,163.2,1,2,4,271.3,435.9,919.67,261,787,3853
48829,43.41448,-85.01942,2,2,9.25,2,8.5,33,1,2,3,361.5,814.23,1093.94,14,31,303
48831,43.085246,-84.379816,2,6,7.5,10.75,34,110.2,2,3,4.5,161.88,201.31,698.71,29,79,416
48832,43.40817,-84.776433,2,3.5,4,37,99,139,2,2.5,4,327.07,1756.37,2138.49,10,27,91
48833,43.1027,-84.5128,1,1,1,0,0,0,2,2,2,164.45,164.45,164.45,1,2,2
48834,43.097462,-85.05527,2,2,3.25,4,32.5,69,2,3,7.7,106.12,168.51,920.88,24,65,138
48835,43.00948,-84.764512,2,3,6,2,12.5,52.5,1,2,2.5,329.18,1340.97,2456.04,28,51,184
48836,42.664266,-84.060503,2,4,5,2.75,19,108.7,1.5,3,4,281.61,632.05,900.46,145,456,2047
48837,42.748472,-84.769114,2,3,5,3,46,146.5,2,3,4,243.79,412.44,1333.72,413,1413,5748
48838,43.208532,-85.27232,2,3,5,3,23,92,2,3,4,148.25,190.16,896.96,199,585,2257
48840,42.775358,-84.374332,2,3,5,5.75,33,130.2,1,2,4,257.01,410.71,1785.83,273,727,2607
48841,43.100118,-84.236698,1,7,10,32,107.5,174,1.5,2.5,4.5,156.34,156.34,1031.75,8,27,114
48842,42.639781,-84.543302,2,2,4,3,20,129.2,1,2,4,262.99,455.04,1346.36,249,717,2260
48843,42.572706,-83.910154,2,3,6,6,50,153,2,3,5,266.77,388.66,1017.9,671,2404,10184
