,Annual Aggregate Family Income,zip code tabulation area
8533,446204200,27608
8534,840900700,27609
8535,846403100,27610
8536,1113071600,27612
8537,1477873800,27613
8538,1207234400,27614
8539,1476005400,27615
8540,812773500,27616
8541,439845200,27617
8542,243741300,27701
8543,813384500,27703
8544,483586900,27704
8545,957285100,27705
8546,931486500,27707
8547,17973900,27709
8548,642194700,27712
8549,1247182100,27713
8550,243727500,27801
8551,384967600,27803
8552,534632100,27804
8553,47317800,27805
8554,40750700,27806
8555,101508700,27807
8556,41962800,27808
8557,82172300,27809
8558,61486100,27810
8559,35583000,27812
8560,9366700,27813
8561,32157000,27814
8562,31187900,27816
8563,130912300,27817
8564,24457800,27818
8565,4138300,27819
8566,39563400,27820
8567,2341400,27821
8568,137992900,27822
8569,83856200,27823
8570,28406900,27824
8571,962400,27825
8572,10391500,27826
8573,526500,27827
8574,130057700,27828
8575,29663100,27829
8576,81360400,27830
8577,48687800,27831
8578,20865600,27832
8579,697083400,27834
8580,138850800,27837
8581,48825300,27839
8582,4817600,27840
8583,881800,27841
8584,35031300,27842
8585,19278100,27843
8586,39917500,27844
8587,34777200,27845
8588,43426100,27846
8589,7734100,27847
8590,17445400,27849
8591,163558000,27850
8592,78426200,27851
8593,51274900,27852
8594,4313400,27853
8595,85236800,27855
8596,280026300,27856
8597,15359200,27857
8598,1042101200,27858
8599,39595000,27860
8600,561500,27861
8601,16825000,27862
8602,219117100,27863
8603,63357200,27864
8604,26268700,27865
8605,9135100,27866
8606,21998000,27869
8607,397197000,27870
8608,57109200,27871
8609,4667600,27872
8610,4306700,27873
8611,52816800,27874
8612,7617900,27875
8613,16736400,27876
8614,16029500,27878
8615,3278900,27879
8616,49703600,27880
8617,1156400,27881
8618,114169700,27882
8619,48747700,27883
8620,14296200,27884
8621,13868400,27885
8622,313427200,27886
8623,42459000,27888
8624,447509000,27889
8625,31488200,27890
8626,83843000,27891
8627,209642100,27892
8628,486460100,27893
8629,497881700,27896
8630,17928900,27897
8631,678298100,27909
8632,179420000,27910
8633,24279600,27915
8634,14280100,27916
8635,15383700,27917
8636,22946300,27919
8637,19877000,27920
8638,92506800,27921
8639,11860800,27922
8640,6391800,27923
8641,43990000,27924
8642,51838700,27925
8643,35119600,27926
8644,38727300,27927
8645,28522100,27928
8646,42979300,27929
8647,175395600,27932
8648,27407600,27935
8649,14794700,27936
8650,67182000,27937
8651,23124100,27938
8652,43248300,27939
8653,13942400,27941
8654,10308000,27942
8655,7854600,27943
8656,246389100,27944
8657,21518700,27946
8658,19988900,27947
8659,197110900,27948
8660,212984600,27949
8661,41864300,27950
8662,17647800,27953
8663,114777600,27954
8664,6286600,27956
8665,22850100,27957
8666,199403600,27958
8667,78634400,27959
8668,7999400,27960
8669,99620400,27962
8670,13150000,27964
8671,6943100,27965
8672,18392200,27966
8673,2641000,27967
8674,,27968
8675,44575200,27970
8676,5318700,27972
8677,23815300,27973
8678,26062400,27974
8679,83865500,27976
8680,8386800,27978
8681,35075900,27979
8682,34909900,27980
8683,34218900,27981
8684,,27982
8685,131045300,27983
8686,4775500,27985
8687,19106500,27986
8688,418826900,28001
8689,20527200,28006
8690,6347000,28007
8691,10719500,28009
8692,519176700,28012
8693,191197600,28016
8694,,28017
8695,82365800,28018
8696,,28019
8697,31718400,28020
8698,213988300,28021
8699,281616400,28023
8700,914063800,28025
8701,1252013000,28027
8702,883678200,28031
8703,68286900,28032
8704,42526500,28033
8705,269934700,28034
8706,563413200,28036
8707,562367600,28037
8708,,28039
8709,138497600,28040
8710,289471500,28043
8711,431663100,28052
8712,506399900,28054
8713,727970600,28056
8714,75819600,28071
8715,24872500,28072
8716,66705600,28073
8717,443641000,28075
8718,8882900,28076
8719,4289200,28077
8720,1622081200,28078
8721,744426900,28079
8722,181559200,28080
8723,424093700,28081
8724,324344900,28083
8725,420920900,28086
8726,35920600,28088
8727,901100,28089
8728,129475100,28090
8729,30543400,28091
8730,620976700,28092
8731,117666500,28097
8732,65406800,28098
8733,12948800,28101
8734,1999500,28102
8735,171282800,28103
8736,1070563000,28104
8737,1078403800,28105
8738,125599400,28107
8739,,28108
8740,3076100,28109
8741,1002670600,28110
8742,469678000,28112
8743,103847500,28114
8744,699733900,28115
8745,1251276400,28117
8746,34135300,28119
8747,422434200,28120
8748,127867900,28124
8749,54563100,28125
8750,142897300,28127
8751,119592500,28128
8752,106037400,28129
8753,45547500,28133
8754,165015600,28134
8755,65072800,28135
8756,47063200,28137
8757,172374700,28138
8758,341145000,28139
8759,355238700,28144
8760,472585800,28146
8761,359455400,28147
8762,457373900,28150
8763,397755800,28152
8764,33870300,28159
8765,44549800,28160
8766,95317100,28163
8767,317681200,28164
8768,168695500,28166
8769,30019900,28167
8770,186540200,28168
8771,1157900,28169
8772,149965000,28170
8773,1605534900,28173
8774,123129300,28174
8775,196393800,28202
8776,372209600,28203
8777,103258100,28204
8778,568265300,28205
8779,79570000,28206
8780,754216400,28207
8781,297318600,28208
8782,635218800,28209
8783,1174772600,28210
8784,1328709600,28211
8785,398022000,28212
8786,501449300,28213
8787,630954800,28214
8788,758656700,28215
8789,842903400,28216
8790,302405700,28217
8791,1436407200,28226
8792,1021046300,28227
8793,,28244
8794,501805100,28262
8795,1479501900,28269
8796,1153831700,28270
8797,557486600,28273
8798,2449827500,28277
8799,622236500,28278
8800,,28280
8801,,28282
8802,151252600,28301
8803,555874300,28303
8804,614760500,28304
8805,139756700,28305
8806,758950200,28306
8807,211550900,28307
8808,,28308
8809,,28310
8810,621743900,28311
8811,360247700,28312
8812,862534700,28314
8813,178650000,28315
8814,94169500,28318
8815,130455300,28320
8816,60765200,28323
8817,6750700,28325
8818,257001400,28326
8819,290259500,28327
8820,398249400,28328
8821,4950900,28330
8822,5273600,28332
8823,148384500,28333
8824,384764100,28334
8825,144787800,28337
8826,64358500,28338
8827,97845400,28339
8828,115916000,28340
8829,54391100,28341
8830,3648600,28342
8831,19932700,28343
8832,34026600,28344
8833,145412700,28345
8834,12720500,28347
8835,583511900,28348
8836,57435100,28349
8837,7868000,28350
8838,38000300,28351
8839,296000100,28352
8840,100988700,28356
8841,37278900,28357
8842,510281000,28358
8843,182998600,28360
8844,13127800,28363
8845,142207500,28364
8846,230152600,28365
8847,76310000,28366
8848,1174000,28367
8849,41941400,28369
8850,86264300,28371
8851,130356800,28372
8852,31450400,28373
8853,631377100,28374
8854,2593100,28375
8855,592973200,28376
8856,137047700,28377
8857,354332300,28379
8858,110322300,28382
8859,88648600,28383
8860,142160300,28384
8861,52357400,28385
8862,60894300,28386
8863,325522500,28387
8864,286958500,28390
8865,111427800,28391
8866,25233800,28392
8867,20809000,28393
8868,117903600,28394
8869,32646100,28395
8870,36564700,28396
8871,87455400,28398
8872,26529800,28399
8873,222191500,28401
8874,508371700,28403
8875,726017300,28405
8876,1067343200,28409
8877,827149600,28411
8878,680080600,28412
8879,52307800,28420
8880,17957200,28421
8881,123137400,28422
8882,33404100,28423
8883,526900,28424
8884,170963100,28425
8885,155627600,28428
8886,146422200,28429
8887,17341200,28430
8888,107900700,28431
8889,33748600,28432
8890,65068300,28433
8891,14927100,28434
8892,39765100,28435
8893,40079900,28436
8894,30189100,28438
8895,31748700,28439
8896,40598200,28441
8897,16792300,28442
8898,414282300,28443
8899,51558000,28444
8900,121497000,28445
8901,24469300,28447
8902,21898200,28448
8903,53502000,28449
8904,48087200,28450
8905,569404000,28451
8906,3569000,28452
8907,49319900,28453
8908,15816500,28454
8909,40417200,28455
8910,56714300,28456
8911,151260000,28457
8912,58884700,28458
8913,157282900,28460
8914,444397600,28461
8915,220316000,28462
8916,111222600,28463
8917,26845100,28464
8918,146023900,28465
8919,165079100,28466
8920,194744100,28467
8921,150417900,28468
8922,151046300,28469
8923,157921600,28470
8924,269697800,28472
8925,63848900,28478
8926,122548800,28479
8927,78639700,28480
8928,238496100,28501
8929,371679500,28504
8930,39164300,28508
8931,26664400,28510
8932,12622300,28511
8933,78799300,28512
8934,140052000,28513
8935,25604700,28515
8936,200397600,28516
8937,124816400,28518
8938,4582700,28519
8939,3441500,28520
8940,31888200,28521
8941,45883000,28523
8942,10878400,28524
8943,46757400,28525
8944,29817000,28526
8945,31142500,28527
8946,7886600,28528
8947,43703400,28529
8948,99573700,28530
8949,25275500,28531
8950,407877400,28532
8951,,28533
8952,2283800,28537
8953,45689100,28538
8954,247110400,28539
8955,761677700,28540
8956,60029400,28543
8957,58113700,28544
8958,743897700,28546
8959,104915400,28547
8960,201215000,28551
8961,1907100,28552
8962,7897200,28553
8963,5254900,28554
8964,84901900,28555
8965,15890900,28556
8966,338773400,28557
8967,549873000,28560
8968,786660200,28562
8969,386490400,28570
8970,79928700,28571
8971,110763500,28572
8972,33035100,28573
8973,231814200,28574
8974,5321600,28575
8975,14927500,28577
8976,72157500,28578
8977,6490800,28579
8978,177351000,28580
8979,3250200,28581
8980,34587300,28582
8981,1591400,28583
8982,254484200,28584
8983,54981700,28585
8984,107491900,28586
8985,4979800,28587
8986,7838800,28589
8987,567608500,28590
8988,111250800,28594
8989,989929700,28601
8990,447234700,28602
8991,153719700,28604
8992,90878000,28605
8993,28539300,28606
8994,436725700,28607
8995,121447000,28609
8996,154261100,28610
8997,11009400,28611
8998,170080300,28612
8999,387677100,28613
9000,30824800,28615
9001,5654700,28616
9002,33881900,28617
9003,37650900,28618
9004,17296200,28619
9005,160607000,28621
9006,34727000,28622
9007,26825500,28623
9008,25434600,28624
9009,665728100,28625
9010,50542900,28626
9011,20350500,28627
9012,3985800,28628
9013,,28629
9014,318553200,28630
9015,11740500,28631
9016,72886200,28634
9017,46302700,28635
9018,83960600,28636
9019,17238900,28637
9020,195944100,28638
9021,74230600,28640
9022,88668500,28642
9023,61914100,28643
9024,23387100,28644
9025,622260900,28645
9026,21035900,28646
9027,1408100,28647
9028,13843400,28649
9029,192371700,28650
9030,98299800,28651
9031,,28652
9032,65530200,28654
9033,833371100,28655
9034,174400800,28657
9035,392436900,28658
9036,267331600,28659
9037,40170900,28660
9038,,28662
9039,12475200,28663
9040,51448500,28665
9041,9124300,28666
9042,4745200,28667
9043,7008500,28668
9044,47793900,28669
9045,47273200,28670
9046,9301600,28671
9047,,28672
9048,164534000,28673
9049,94719100,28675
9050,70289300,28676
9051,470895500,28677
9052,74168100,28678
9053,27359100,28679
9054,408351700,28681
9055,31872800,28682
9056,25912300,28683
9057,45076600,28684
9058,26940900,28685
9059,30390800,28689
9060,164962300,28690
9061,83744100,28692
9062,24806500,28693
9063,136480800,28694
9064,264181800,28697
9065,41946500,28698
9066,73663900,28701
9067,10418600,28702
9068,469115700,28704
9069,115685500,28705
9070,,28707
9071,13905600,28708
9072,32617600,28709
9073,219769800,28711
9074,306454900,28712
9075,163415700,28713
9076,273773700,28714
9077,444795800,28715
9078,306861700,28716
9079,53820100,28717
9080,5875000,28718
9081,75132400,28719
9082,2097200,28720
9083,139727800,28721
9084,110413600,28722
9085,89807100,28723
9086,,28725
9087,38801000,28726
9088,61832400,28729
9089,235525900,28730
9090,139029500,28731
9091,302868600,28732
9092,,28733
9093,435476400,28734
9094,4765800,28735
9095,15857500,28736
9096,506913700,28739
9097,23135900,28740
9098,138582700,28741
9099,74558200,28742
9100,20277000,28743
9101,27830700,28745
9102,68590600,28746
9103,44964500,28747
9104,192737000,28748
9105,,28749
9106,63748800,28751
9107,442235700,28752
9108,183473800,28753
9109,120331600,28754
9110,74896400,28756
9111,7953900,28757
9112,179309000,28759
9113,108346900,28761
9114,95640400,28762
9115,48955700,28763
9116,22914300,28766
9117,142954100,28768
9118,113697900,28771
9119,26138800,28772
9120,60885900,28773
9121,39466300,28774
9122,4493100,28775
9123,136330200,28777
9124,143241000,28778
9125,288923400,28779
9126,11712900,28781
9127,144494800,28782
9128,13981900,28783
9129,198466100,28785
9130,410846300,28786
9131,393139400,28787
9132,69213800,28789
9133,65711200,28790
9134,352327600,28791
9135,507813300,28792
9136,163249700,28801
9137,664684000,28803
9138,447012700,28804
9139,362669400,28805
9140,512829400,28806
9141,69299600,28901
9142,26002500,28902
9143,139468900,28904
9144,47971400,28905
9145,249371200,28906
9146,14750400,28909
9147,30171200,29001
9148,101767600,29003
9149,136604000,29006
9150,34038100,29009
9151,117213100,29010
9152,26991300,29014
9153,14013100,29015
9154,470410600,29016
9155,47493400,29018
9156,428996100,29020
9157,45085200,29030
9158,19763600,29031
9159,49750300,29032
9160,184712500,29033
9161,576213100,29036
9162,15306600,29037
9163,42377000,29038
9164,49527300,29039
9165,150653700,29040
9166,56269500,29042
9167,86783300,29044
9168,450842500,29045
9169,4017400,29046
9170,56911800,29047
9171,49711100,29048
9172,12387000,29051
9173,23806400,29052
9174,240413800,29053
9175,202738900,29054
9176,55389800,29055
9177,24036200,29056
9178,64434200,29058
9179,60820000,29059
9180,267765500,29061
9181,710900,29062
9182,902667700,29063
9183,6239900,29065
9184,149776500,29067
9185,74260700,29069
9186,302350200,29070
9187,1503927200,29072
9188,713674700,29073
9189,5216100,29074
9190,83754200,29075
9191,296846000,29078
9192,,29079
9193,40125700,29080
9194,12255100,29081
9195,7206500,29082
9196,49085300,29101
9197,249514100,29102
9198,27149600,29104
9199,15824200,29105
9200,44443000,29107
9201,293615400,29108
9202,24691900,29111
9203,69830600,29112
9204,24899800,29113
9205,24673700,29114
9206,288568000,29115
9207,,29117
9208,335346600,29118
9209,1174700,29122
9210,100306100,29123
9211,28864600,29125
9212,42737400,29126
9213,180546000,29127
9214,64124400,29128
9215,54267900,29129
9216,145698900,29130
9217,14455000,29133
9218,150775800,29135
9219,39853300,29137
9220,130993400,29138
9221,61448500,29142
9222,10347300,29145
9223,27656500,29146
9224,,29147
9225,96262100,29148
9226,654482800,29150
9227,11627200,29152
9228,201937800,29153
9229,498097300,29154
9230,153411100,29160
9231,172512700,29161
9232,37692900,29162
9233,20820500,29163
9234,55273700,29164
9235,21669600,29166
9236,31624100,29168
9237,349183600,29169
9238,394631900,29170
9239,158838400,29172
9240,5829500,29175
9241,39965700,29178
9242,199191500,29180
9243,149836800,29201
9244,3843600,29202
9245,438138600,29203
9246,276951400,29204
9247,539394400,29205
9248,584067400,29206
9249,,29207
9250,,29208
9251,677344000,29209
9252,451635800,29210
9253,779721100,29212
9254,1011207500,29223
9255,,29225
9256,931679300,29229
9257,543297600,29301
9258,401178600,29302
9259,202422000,29303
9260,190627300,29306
9261,375965800,29307
9262,469617700,29316
9263,6897900,29320
9264,33344100,29321
9265,150088500,29322
9266,246202600,29323
9267,1041700,29324
9268,185154200,29325
9269,1502900,29329
9270,113947200,29330
9271,1557500,29331
9272,50619000,29332
9273,2860600,29333
9274,242683700,29334
9275,75596200,29335
9276,,29338
9277,248117500,29340
9278,312976200,29341
9279,1711900,29346
9280,583936100,29349
9281,20984200,29351
9282,49601100,29353
9283,13038600,29355
9284,187478300,29356
9285,294913500,29360
9286,6990600,29364
9287,173639800,29365
9288,,29368
9289,339289900,29369
9290,9188100,29370
9291,64852700,29372
9292,1248500,29373
9293,66993600,29374
9294,1693000,29375
9295,151369800,29376
9296,10212900,29377
9297,,29378
9298,298331900,29379
9299,69605700,29384
9300,100016900,29385
9301,222501300,29388
9302,292865200,29401
9303,219022900,29403
9304,8562600,29404
9305,245027200,29405
9306,277385300,29406
9307,638373100,29407
9308,7817300,29409
9309,322409200,29410
9310,882474900,29412
9311,771283900,29414
9312,337057600,29418
9313,452859000,29420
9314,,29423
9315,,29424
9316,20438300,29426
9317,75770200,29429
9318,98301800,29431
9319,56586500,29432
9320,7100300,29434
9321,60037400,29435
9322,53388700,29436
9323,38845200,29437
9324,78750500,29438
9325,64951300,29439
9326,428176400,29440
9327,1003993100,29445
9328,24043500,29446
9329,26598600,29448
9330,201230500,29449
9331,39363600,29450
9332,169400600,29451
9333,2271100,29452
9334,24784000,29453
9335,646095800,29455
9336,484945100,29456
9337,35064800,29458
9338,553390100,29461
9339,1360988500,29464
9340,891616500,29466
9341,42534800,29468
9342,19093600,29469
9343,87169900,29470
9344,21645500,29471
9345,126554300,29472
9346,26108000,29474
9347,35262800,29475
9348,95093500,29477
9349,106504100,29479
9350,26739000,29481
9351,116897200,29482
9352,1220560900,29483
9353,1006442500,29485
9354,81850000,29487
9355,309892200,29488
9356,401625500,29492
9357,2602200,29493
9358,916749400,29501
9359,507740800,29505
9360,271722200,29506
9361,129316400,29510
9362,81276500,29511
9363,184405900,29512
9364,10824700,29516
9365,15805500,29518
9366,4124600,29519
9367,207189000,29520
9368,16195600,29525
9369,639319400,29526
9370,321481600,29527
9371,28397000,29530
9372,271926200,29532
9373,199045500,29536
9374,78032500,29540
9375,168355300,29541
9376,9700000,29543
9377,71993400,29544
9378,24131400,29545
9379,37490400,29546
9380,21296900,29547
9381,555574900,29550
9382,117819600,29554
9383,92309100,29555
9384,138477800,29556
9385,195729900,29560
9386,29229300,29563
9387,6299000,29564
9388,76791100,29565
9389,272108400,29566
9390,5154300,29567
