,total,disabled,zipcode
27417,1775,471,78827
27418,202,64,78828
27419,1151,302,78829
27420,713,223,78830
27421,3357,642,78832
27422,1299,181,78833
27423,7521,1234,78834
27424,20,0,78836
27425,181,4,78837
27426,213,79,78838
27427,8411,2014,78839
27428,46236,5077,78840
27429,0,0,78843
27430,1297,275,78850
27431,31,5,78851
27432,53045,8317,78852
27433,293,70,78860
27434,10565,1565,78861
27435,977,155,78870
27436,18,0,78871
27437,2079,510,78872
27438,1722,298,78873
27439,987,246,78877
27440,300,127,78879
27441,1827,343,78880
27442,2039,326,78881
27443,305,51,78883
27444,915,139,78884
27445,106,12,78885
27446,624,117,78886
27447,189,87,78931
27448,481,112,78932
27449,1347,56,78933
27450,6087,761,78934
27451,1144,133,78935
27452,517,39,78938
27453,2383,270,78940
27454,2685,284,78941
27455,7906,1041,78942
27456,298,34,78943
27457,722,240,78944
27458,10277,1332,78945
27459,1007,77,78946
27460,4631,563,78947
27461,865,227,78948
27462,392,27,78949
27463,2577,447,78950
27464,34,0,78951
27465,804,141,78953
27466,1179,134,78954
27467,5063,658,78956
27468,8379,1035,78957
27469,2209,555,78959
27470,4732,801,78962
27471,921,40,78963
27472,287,45,79001
27473,233,19,79003
27474,1654,148,79005
27475,14324,2137,79007
27476,2331,212,79009
27477,529,118,79010
27478,286,37,79011
27479,1044,6,79012
27480,3192,129,79013
27481,3906,356,79014
27482,20546,1678,79015
27483,99,4,79016
27484,400,46,79018
27485,1508,200,79019
27486,104,1,79021
27487,9573,1155,79022
27488,343,48,79024
27489,32,32,79025
27490,4984,479,79027
27491,16131,2063,79029
27492,1346,198,79031
27493,128,2,79032
27494,60,0,79033
27495,793,112,79034
27496,4927,559,79035
27497,5272,802,79036
27498,727,106,79039
27499,1583,158,79040
27500,3742,412,79041
27501,1330,123,79042
27502,1722,226,79043
27503,570,33,79044
27504,19282,2125,79045
27505,448,70,79046
27506,30,0,79051
27507,1189,191,79052
27508,163,2,79053
27509,360,106,79054
27510,53,8,79056
27511,1134,164,79057
27512,0,0,79058
27513,857,108,79059
27514,482,46,79061
27515,324,44,79062
27516,711,78,79063
27517,2331,318,79064
27518,19715,2707,79065
27519,2881,352,79068
27520,10246,979,79070
27521,25527,3056,79072
27522,326,70,79078
27523,2385,481,79079
27524,647,125,79080
27525,3921,490,79081
27526,342,31,79082
27527,2397,392,79083
27528,2449,307,79084
27529,53,0,79085
27530,2421,386,79086
27531,857,88,79087
27532,5081,840,79088
27533,155,11,79091
27534,1095,133,79092
27535,24,6,79093
27536,104,13,79094
27537,2607,537,79095
27538,2163,240,79096
27539,1239,110,79097
27540,480,81,79098
27541,2462,767,79101
27542,9689,980,79102
27543,11606,1139,79103
27544,7177,628,79104
27545,0,0,79105
27546,28071,3716,79106
27547,34376,3744,79107
27548,13462,1705,79108
27549,42281,5039,79109
27550,18564,1960,79110
27551,1206,166,79111
27552,19549,2001,79118
27553,12500,879,79119
27554,6688,797,79121
27555,8652,769,79124
27556,5700,878,79201
27557,261,37,79220
27558,914,176,79225
27559,3004,510,79226
27560,1172,369,79227
27561,359,93,79229
27562,189,11,79230
27563,17,5,79231
27564,217,52,79233
27565,100,2,79234
27566,3678,541,79235
27567,275,20,79236
27568,491,82,79237
27569,198,31,79239
27570,61,8,79240
27571,2473,327,79241
27572,92,26,79243
27573,504,70,79244
27574,2181,305,79245
27575,42,21,79247
27576,1483,332,79248
27577,1452,162,79250
27578,73,23,79251
27579,3178,791,79252
27580,622,108,79255
27581,430,108,79256
27582,1070,157,79257
27583,45,0,79258
27584,81,0,79259
27585,625,92,79261
27586,3898,458,79311
27587,1138,138,79312
27588,1555,320,79313
27589,72,12,79314
27590,10036,1679,79316
27591,2000,323,79322
27592,6162,728,79323
27593,6,2,79324
27594,2273,281,79325
27595,0,0,79326
27596,3552,392,79329
27597,174,42,79330
27598,11068,1602,79331
27599,16777,2034,79336
27600,7037,947,79339
27601,571,74,79342
27602,1386,251,79343
27603,44,8,79344
27604,968,94,79345
27605,2368,425,79346
27606,7236,904,79347
27607,268,52,79350
27608,1491,219,79351
27609,7,0,79353
27610,2330,190,79355
27611,3840,538,79356
27612,2449,512,79357
27613,1112,160,79358
27614,2913,320,79359
27615,13807,1810,79360
27616,5162,725,79363
27617,8150,1358,79364
27618,1397,126,79366
27619,803,87,79367
27620,86,24,79369
27621,1455,284,79370
27622,1415,152,79371
27623,1270,238,79372
27624,3297,553,79373
27625,77,25,79376
27626,233,52,79377
27627,362,12,79378
27628,608,132,79379
27629,281,58,79380
27630,1263,189,79381
27631,6052,678,79382
27632,7030,971,79401
27633,16606,3389,79403
27634,9834,1460,79404
27635,7154,298,79406
27636,17359,2362,79407
27637,8550,1217,79410
27638,9177,1289,79411
27639,15881,3602,79412
27640,20885,3354,79413
27641,18130,2879,79414
27642,17105,3356,79415
27643,32546,3660,79416
27644,33809,3680,79423
27645,39870,3931,79424
27646,3019,553,79501
27647,1163,210,79502
27648,183,51,79503
27649,2865,611,79504
27650,333,69,79505
27651,762,124,79506
27652,1266,195,79508
27653,7935,1404,79510
27654,941,190,79511
27655,5747,920,79512
27656,171,20,79517
27657,182,43,79518
27658,86,8,79519
27659,2221,313,79520
27660,3119,779,79521
27661,2409,321,79525
27662,817,102,79526
27663,245,22,79527
27664,627,121,79528
27665,1286,279,79529
27666,426,81,79530
27667,981,290,79532
27668,324,87,79533
27669,200,43,79534
27670,78,16,79535
27671,4109,787,79536
27672,107,34,79537
27673,195,8,79538
27674,200,71,79539
27675,82,22,79540
27676,1096,227,79541
27677,1180,158,79543
27678,421,151,79544
27679,1746,299,79545
27680,1921,322,79546
27681,740,185,79547
27682,227,14,79548
27683,14420,2332,79549
27684,3378,707,79553
27685,12789,2352,79556
27686,75,4,79560
27687,618,135,79561
27688,3710,679,79562
27689,1200,182,79563
27690,294,36,79565
27691,264,48,79566
27692,3107,410,79567
27693,21090,3306,79601
27694,20727,3448,79602
27695,23805,4137,79603
27696,28468,4880,79605
27697,22205,2778,79606
27698,1787,70,79607
27699,331,2,79699
27700,28285,4430,79701
27701,21214,2706,79703
27702,32499,3930,79705
27703,20577,2812,79706
27704,35127,3716,79707
27705,628,89,79713
27706,15484,2030,79714
27707,1111,152,79718
27708,464,123,79719
27709,28840,5404,79720
27710,276,29,79730
27711,4181,459,79731
27712,180,32,79733
27713,2069,634,79734
27714,11118,1338,79735
27715,301,30,79738
27716,956,77,79739
27717,243,32,79741
27718,469,76,79742
27719,328,19,79743
27720,1288,109,79744
27721,5978,946,79745
27722,108,14,79748
27723,368,25,79749
27724,2230,292,79752
27725,71,13,79754
27726,168,24,79755
27727,9004,1466,79756
27728,1550,242,79758
27729,0,0,79759
27730,31201,4600,79761
27731,40424,4720,79762
27732,33997,4477,79763
27733,20868,3788,79764
27734,8144,702,79765
27735,7386,1158,79766
27736,0,0,79770
27737,10027,1754,79772
27738,233,7,79777
27739,861,157,79778
27740,447,121,79780
27741,260,18,79781
27742,3930,652,79782
27743,244,20,79783
27744,227,28,79785
27745,372,79,79788
27746,1150,127,79789
27747,4787,586,79821
27748,7409,1227,79830
27749,21,15,79831
27750,153,41,79834
27751,11970,1398,79835
27752,5226,778,79836
27753,443,174,79837
27754,8286,1480,79838
27755,1880,313,79839
27756,613,261,79842
27757,2475,510,79843
27758,5017,1356,79845
27759,30,30,79846
27760,49,4,79847
27761,795,146,79848
27762,14064,1560,79849
27763,588,156,79851
27764,895,259,79852
27765,3159,487,79853
27766,164,53,79854
27767,2313,451,79855
27768,9855,2085,79901
27769,20686,2861,79902
27770,17630,2960,79903
27771,33057,3883,79904
27772,24836,4897,79905
27773,3188,124,79906
27774,54349,7787,79907
27775,1643,128,79908
27776,2634,58,79911
27777,77486,6633,79912
27778,38637,6614,79915
27779,181,0,79916
27780,0,0,79920
27781,8239,912,79922
27782,57752,7637,79924
27783,39443,5880,79925
27784,39007,5941,79927
27785,50632,4712,79928
27786,29220,4908,79930
27787,26617,3144,79932
27788,20069,1458,79934
27789,17929,2248,79935
27790,113075,10799,79936
27791,55800,4722,79938
27792,0,0,79942
27793,18733,2197,80002
27794,35246,3684,80003
27795,35878,4444,80004
27796,26752,2262,80005
27797,6957,425,80007
27798,42725,4519,80010
27799,47033,5438,80011
27800,46666,5112,80012
27801,70904,6937,80013
27802,35158,4267,80014
27803,64094,4564,80015
27804,42035,2206,80016
27805,33668,3135,80017
27806,9950,446,80018
27807,2165,111,80019
27808,48709,3827,80020
27809,30804,2628,80021
27810,43399,5247,80022
27811,15193,1256,80023
27812,441,0,80024
27813,253,29,80025
27814,26857,2087,80026
27815,31425,1618,80027
27816,14905,1960,80030
27817,34184,3458,80031
27818,24303,3322,80033
27819,559,29,80045
27820,270,38,80101
27821,5116,467,80102
27822,2420,262,80103
27823,27102,2372,80104
27824,1170,147,80105
27825,4411,435,80106
27826,11877,1018,80107
27827,23455,1400,80108
27828,18024,870,80109
27829,21034,2690,80110
27830,29737,1636,80111
27831,29202,1429,80112
27832,20748,2531,80113
27833,3685,284,80116
27834,2685,394,80117
27835,5309,514,80118
27836,28856,3224,80120
27837,18276,1565,80121
27838,30303,2646,80122
27839,44071,3378,80123
27840,18539,1063,80124
27841,9821,486,80125
27842,40901,1719,80126
27843,44388,2714,80127
27844,36294,2868,80128
27845,28158,1413,80129
27846,28962,1392,80130
27847,107,16,80131
27848,20012,1544,80132
27849,2074,164,80133
27850,57079,3334,80134
27851,3571,442,80135
27852,5527,589,80136
27853,976,143,80137
27854,29927,2523,80138
27855,10947,751,80202
27856,19520,1753,80203
27857,30168,3708,80204
27858,29706,3617,80205
27859,20998,1375,80206
27860,21095,2294,80207
27861,22094,1685,80209
27862,35377,2831,80210
27863,32710,3474,80211
27864,17729,1843,80212
27865,24519,3477,80214
27866,18160,2503,80215
27867,11126,1041,80216
27868,18663,1727,80218
27869,64324,6678,80219
27870,35387,3507,80220
27871,39895,4445,80221
27872,19748,2331,80222
27873,17261,2259,80223
27874,16351,2115,80224
27875,30552,3402,80226
27876,33430,3044,80227
27877,30458,2960,80228
27878,50927,4784,80229
27879,8322,843,80230
27880,33476,2535,80231
27881,21285,2555,80232
27882,45595,4560,80233
27883,25903,2204,80234
27884,7495,693,80235
27885,16270,2003,80236
27886,18046,1482,80237
27887,11296,298,80238
27888,38169,2876,80239
27889,32290,2538,80241
27890,12224,1370,80246
27891,25225,3044,80247
27892,26368,1286,80249
27893,32327,3980,80260
27894,0,0,80264
27895,0,0,80290
27896,0,0,80293
27897,0,0,80294
27898,23161,1529,80301
27899,27170,1629,80302
27900,22449,1863,80303
27901,26050,1683,80304
27902,17662,1354,80305
27903,6381,539,80310
27904,37283,3092,80401
27905,18408,1098,80403
27906,0,0,80419
27907,687,22,80420
27908,8432,728,80421
27909,4335,567,80422
27910,153,16,80423
27911,9011,313,80424
27912,203,12,80425
27913,272,127,80426
27914,733,96,80427
27915,514,28,80428
27916,65,48,80432
27917,8271,768,80433
27918,49,3,80434
27919,8370,378,80435
27920,537,45,80436
27921,339,54,80438
27922,24067,1726,80439
27923,2105,105,80440
27924,2451,93,80442
27925,3228,129,80443
27926,1037,120,80444
27927,3775,472,80446
27928,1605,167,80447
27929,261,0,80448
27930,685,50,80449
27931,786,69,80451
27932,2557,336,80452
27933,194,10,80453
27934,1198,118,80454
27935,509,15,80455
27936,689,71,80456
27937,475,41,80457
27938,2521,245,80459
27939,7178,396,80461
27940,90,9,80463
27941,15145,1119,80465
27942,3237,343,80466
27943,2117,174,80467
27944,520,41,80468
27945,375,33,80469
27946,3863,339,80470
27947,0,0,80471
27948,60,8,80473
27949,32,32,80475
27950,236,11,80476
27951,594,89,80477
27952,1651,55,80478
27953,28,0,80479
27954,1250,136,80480
27955,799,42,80481
27956,1151,140,80482
27957,622,69,80483
27958,16519,1046,80487
27959,44,0,80488
27960,284,22,80497
27961,7131,264,80498
27962,40292,4522,80501
27963,31248,2451,80503
27964,48655,4165,80504
27965,462,61,80510
27966,102,0,80511
27967,1924,202,80512
27968,10356,1188,80513
27969,4352,736,80514
27970,872,65,80515
27971,20939,1166,80516
27972,9007,1375,80517
27973,1291,58,80520
27974,34930,2068,80521
27975,31479,3314,80524
27976,46933,3668,80525
27977,45240,3485,80526
27978,18617,952,80528
27979,3515,608,80530
27980,0,0,80532
27981,12282,1202,80534
27982,2814,494,80535
27983,2067,205,80536
27984,38471,4970,80537
27985,45345,4696,80538
27986,5342,514,80540
27987,3626,290,80542
27988,5832,275,80543
27989,0,0,80544
27990,629,117,80545
27991,47,32,80546
27992,880,22,80547
27993,9318,1021,80549
27994,20962,1638,80550
27995,33471,3026,80601
27996,28470,1521,80602
27997,11426,1004,80603
27998,2807,409,80610
27999,694,47,80611
28000,420,154,80612
28001,7751,868,80615
28002,17827,1967,80620
28003,11464,1367,80621
28004,248,37,80622
28005,1063,153,80623
28006,1158,82,80624
28007,47810,5117,80631
28008,54342,6394,80634
28009,10986,767,80640
28010,3710,408,80642
28011,3220,352,80643
28012,2804,496,80644
28013,4486,586,80645
28014,1030,136,80648
28015,251,15,80649
28016,1558,242,80650
28017,4021,433,80651
28018,405,24,80652
28019,704,95,80653
28020,2447,236,80654
28021,15850,1714,80701
28022,850,141,80705
28023,2630,327,80720
28024,150,17,80721
28025,279,62,80722
28026,6874,834,80723
28027,494,73,80726
28028,339,57,80727
28029,1017,175,80728
28030,507,68,80729
28031,1562,266,80731
28032,573,95,80733
28033,2889,310,80734
28034,457,12,80735
28035,596,131,80736
28036,1515,229,80737
28037,110,13,80740
28038,860,82,80741
28039,224,35,80742
28040,1052,114,80743
28041,532,70,80744
28042,238,45,80745
28043,36,7,80746
28044,476,40,80747
28045,285,48,80749
28046,354,38,80750
28047,17988,2476,80751
28048,196,14,80754
28049,92,9,80755
28050,284,37,80757
28051,3723,271,80758
28052,4538,627,80759
28053,86,16,80801
28054,249,33,80802
28055,321,40,80804
28056,521,78,80805
28057,4486,741,80807
28058,6063,1049,80808
28059,1629,168,80809
28060,1199,259,80810
28061,164,10,80812
28062,2053,244,80813
28063,3671,520,80814
28064,907,189,80815
28065,5271,757,80816
28066,26350,2610,80817
28067,309,43,80818
28068,680,109,80819
28069,636,90,80820
28070,890,179,80821
28071,337,22,80822
28072,209,39,80823
28073,245,9,80824
28074,607,86,80825
28075,578,226,80827
28076,2235,422,80828
28077,5588,603,80829
28078,170,11,80830
28079,21547,1795,80831
28080,521,99,80832
28081,492,106,80833
28082,275,46,80834
28083,742,150,80835
28084,1158,200,80836
28085,1195,89,80840
28086,582,92,80860
28087,246,42,80861
28088,47,15,80862
28089,11691,1631,80863
28090,1149,179,80864
28091,8259,460,80902
28092,14506,2136,80903
28093,20120,3144,80904
28094,17348,2324,80905
28095,34953,3815,80906
28096,25652,4082,80907
28097,13944,1099,80908
28098,34601,6111,80909
28099,28173,4506,80910
28100,30578,3632,80911
28101,275,26,80913
28102,0,0,80914
28103,19024,2122,80915
28104,35482,3506,80916
28105,29322,3767,80917
28106,46567,4819,80918
28107,27047,2171,80919
28108,37579,2814,80920
28109,18835,1515,80921
28110,25617,2068,80922
28111,26352,2071,80923
28112,4914,196,80924
28113,6122,666,80925
28114,1273,172,80926
28115,831,109,80927
28116,1124,190,80928
28117,275,90,80929
28118,835,56,80930
28119,34,17,80938
28120,0,0,80939
28121,3906,226,80951
28122,28630,5337,81001
28123,13432,2619,81003
28124,25506,5412,81004
28125,30113,5376,81005
28126,11842,1866,81006
28127,29780,3518,81007
28128,10786,1371,81008
28129,1450,241,81019
28130,882,304,81020
28131,9,3,81021
28132,1503,152,81022
28133,1232,143,81023
28134,110,35,81024
28135,974,151,81025
28136,153,23,81027
28137,274,101,81029
28138,130,28,81030
28139,402,60,81033
28140,979,114,81036
28141,15,0,81038
28142,1610,285,81039
28143,602,145,81040
28144,760,119,81041
28145,49,13,81043
28146,392,62,81044
28147,61,15,81045
28148,1558,292,81047
28149,336,58,81049
28150,9902,1767,81050
28151,9242,1599,81052
28152,3055,811,81054
28153,1366,259,81055
28154,432,81,81057
28155,822,155,81058
28156,179,42,81059
28157,1098,288,81062
28158,1757,411,81063
28159,280,62,81064
28160,5838,1261,81067
28161,1478,319,81069
28162,348,55,81071
28163,1764,378,81073
28164,657,193,81076
28165,464,111,81077
28166,48,10,81081
28167,12122,2161,81082
28168,131,27,81084
28169,192,29,81087
28170,3846,819,81089
28171,1076,199,81090
28172,928,153,81091
28173,852,147,81092
28174,14684,2347,81101
28175,2010,403,81120
28176,217,75,81121
28177,7363,627,81122
28178,998,139,81123
28179,78,24,81124
28180,3175,500,81125
28181,188,92,81126
28182,111,0,81128
28183,176,67,81129
28184,756,154,81130
28185,1215,145,81131
28186,3004,629,81132
28187,978,216,81133
28188,207,67,81136
28189,5379,708,81137
28190,32,0,81138
28191,2479,542,81140
28192,1499,329,81141
28193,523,125,81143
28194,7161,1080,81144
28195,690,137,81146
28196,11437,1556,81147
28197,451,106,81148
28198,998,235,81149
28199,1452,237,81151
28200,1269,582,81152
28201,1399,231,81154
28202,355,93,81155
28203,8764,1185,81201
28204,337,44,81210
28205,6185,778,81211
28206,22530,3911,81212
28207,111,19,81220
28208,279,101,81221
28209,388,16,81222
28210,1402,281,81223
28211,3689,110,81224
28212,783,57,81225
28213,5372,1035,81226
28214,0,0,81227
28215,9036,633,81230
28216,618,8,81231
28217,44,8,81232
28218,1153,229,81233
28219,714,100,81235
28220,923,108,81236
28221,132,0,81237
28222,9,9,81239
28223,3934,771,81240
28224,40,10,81241
28225,1052,195,81242
28226,91,23,81243
28227,327,91,81244
28228,122,11,81248
28229,100,6,81251
28230,3686,564,81252
28231,554,96,81253
28232,28955,2599,81301
28233,7844,704,81303
28234,220,66,81320
28235,13995,2350,81321
28236,5207,542,81323
28237,1180,244,81324
28238,122,8,81325
28239,2239,318,81326
28240,765,94,81327
28241,3804,575,81328
28242,8,0,81330
28243,238,58,81331
28244,244,24,81332
28245,1252,165,81334
28246,97,0,81335
28247,22145,3268,81401
28248,11459,1251,81403
28249,1577,324,81410
28250,6,6,81411
28251,5374,807,81413
28252,1288,211,81415
28253,12712,2040,81416
28254,1738,306,81418
28255,3816,676,81419
28256,517,150,81422
28257,1660,245,81423
28258,1101,249,81424
28259,4903,738,81425
28260,164,7,81426
28261,852,73,81427
28262,3851,481,81428
28263,103,18,81429
28264,505,24,81430
28265,437,28,81431
28266,2775,188,81432
28267,618,49,81433
28268,155,18,81434
28269,5076,313,81435
28270,23650,3629,81501
28271,14507,1789,81503
28272,29943,4143,81504
28273,8874,1038,81505
28274,10526,1311,81506
28275,15466,1707,81507
28276,14329,2077,81520
28277,14605,1544,81521
28278,0,0,81522
28279,949,65,81523
28280,2159,267,81524
28281,854,92,81525
28282,5287,773,81526
28283,1899,207,81527
28284,15983,1269,81601
28285,461,100,81610
28286,9813,523,81611
28287,0,0,81612
28288,2810,323,81615
28289,10895,373,81620
28290,6606,356,81621
28291,14908,994,81623
28292,1436,224,81624
28293,12466,1228,81625
28294,801,110,81630
28295,8008,482,81631
28296,9511,278,81632
28297,0,0,81633
28298,6525,1043,81635
28299,7673,258,81637
28300,143,55,81638
28301,2365,261,81639
28302,217,75,81640
28303,3537,531,81641
28304,95,18,81642
28305,712,109,81643
28306,1046,97,81645
28307,152,27,81646
28308,6802,472,81647
28309,2554,262,81648
28310,272,7,81649
28311,13058,1282,81650
